CAGR,AnnualVol,Sharpe,Sortino,MaxDrawdown,HitRatio,FinalMultiple,entry_buffer,entry_leverage,trailing_stop,cooldown,panic_threshold
1.8713392090261984,0.5781874602657651,2.113478599742299,1.2619247485774945,-0.19464694356049295,0.1032,2.231610221850104,0.994,1.4,0.1,432,-0.07
2.027903398761479,0.5751186761812644,2.2139331847869173,1.331992128538834,-0.19349341175425494,0.103175,2.3236243417553584,0.994,1.4,0.1,432,-0.05
1.8147655663555882,0.6003329280511221,2.024400406202445,1.195598533899014,-0.23664377620171806,0.1076125,2.1980687432844173,0.994,1.4,0.12,144,-0.09
1.8147655663555882,0.6003329280511221,2.024400406202445,1.195598533899014,-0.23664377620171806,0.1076125,2.1980687432844173,0.994,1.4,0.12,144,-0.07
1.9682449911501059,0.5973779235105752,2.120268739271538,1.2601539802477957,-0.23664377620171806,0.1075875,2.2886998754258143,0.994,1.4,0.12,144,-0.05
1.772582348966413,0.5986939611771792,2.0030794339006346,1.1793334454071556,-0.2366437762017196,0.1068375,2.172954206059883,0.994,1.4,0.12,288,-0.09
1.772582348966413,0.5986939611771792,2.0030794339006346,1.1793334454071556,-0.2366437762017196,0.1068375,2.172954206059883,0.994,1.4,0.12,288,-0.07
1.923761668907321,0.595730840093957,2.0991343563468052,1.243747920118738,-0.2366437762017196,0.1068125,2.2625498114695275,0.994,1.4,0.12,288,-0.05
1.5480984641026736,0.5945644942262166,1.8708397997349573,1.0877829599282596,-0.23664377620171873,0.10425,2.037721151686863,0.994,1.4,0.12,432,-0.09
1.5480984641026736,0.5945644942262166,1.8708397997349573,1.0877829599282596,-0.23664377620171873,0.10425,2.037721151686863,0.994,1.4,0.12,432,-0.07
1.6870374547116351,0.591580761416696,1.9669713886817048,1.151005275985032,-0.23664377620171873,0.104225,2.1217408055444182,0.994,1.4,0.12,432,-0.05
0.9892228268773808,0.4021120676411915,1.911457775420214,1.1442715467567481,-0.140390560495811,0.104125,1.687751682669007,0.996,1.0,0.08,144,-0.09
0.9892228268773808,0.4021120676411915,1.911457775420214,1.1442715467567481,-0.140390560495811,0.104125,1.687751682669007,0.996,1.0,0.08,144,-0.07
1.0653369085296296,0.39986053701297497,2.0138373055895338,1.2152833412550985,-0.12458803373521943,0.1041,1.7366772159175932,0.996,1.0,0.08,144,-0.05
1.0406473063105617,0.39062398012403937,2.0213534372042545,1.2165747096935844,-0.14039056049581522,0.1034,1.7208549063020493,0.996,1.0,0.08,288,-0.09
1.0406473063105617,0.39062398012403937,2.0213534372042545,1.2165747096935844,-0.14039056049581522,0.1034,1.7208549063020493,0.996,1.0,0.08,288,-0.07
1.1187290544171082,0.388305824511937,2.1277634478845235,1.2919908503216166,-0.1245880337352192,0.103375,1.7707400551653976,0.996,1.0,0.08,288,-0.05
1.0825798133630355,0.3861176171312059,2.0930876786130796,1.2390056615876333,-0.1403905604958129,0.100175,1.7477005081002344,0.996,1.0,0.08,432,-0.09
1.0825798133630355,0.3861176171312059,2.0930876786130796,1.2390056615876333,-0.1403905604958129,0.100175,1.7477005081002344,0.996,1.0,0.08,432,-0.07
1.1622660344439084,0.38377222516005194,2.201336575927016,1.3148889074217012,-0.1245880337352191,0.10015,1.7983638729753468,0.996,1.0,0.08,432,-0.05
